0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3354,0.0,0.0,0.0,0.3964,0.0,0.3908,0.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458,0.0,0.3754,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.3146,0.3484,0.0,0.3218,0.3195,0.0,0.0,0.3862,0.0,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.3095,0.0,0.0,0.0,0.3809,0.0,0.0,0.3219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3435,0.0,0.0,0.3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3087,0.3100,0.0,0.0,0.0,0.0,0.0,0.0,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235,0.0,0.0,0.3945,0.0,0.3136,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024,0.0,0.0,0.3192,0.0,0.0,0.3356,0.3265,0.0,0.0,0.0,0.3770,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3795,0.0,0.0,0.0,0.3839,0.3437,0.0,0.0,0.0,0.0,0.3321,0.3932,0.0,0.0,0.3252,0.0,0.0,0.3606,0.0,0.0,0.0,0.0,0.0,0.3426,0.0,0.0,0.0,0.0,0.0,0.3293,0.3806,0.0,0.0,0.0,0.0,0.0,0.0,0.3301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349,0.3760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3044,0.0,0.0,0.0,0.0,0.0,0.3918,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3839,0.0,0.0,0.3482,0.0,0.0,0.0,0.0,0.0,0.0,0.3878,0.0,0.0,0.0,0.3953,0.0,0.0,0.0,0.0,0.0,0.3783,0.0,0.0,0.0,0.0,0.0,0.3558,0.0,0.0,0.0,0.0,0.0,0.0,0.3463,0.0,0.3907
0.0,0.0,0.0,0.0,0.3437,0.0,0.3482,0.0,0.0,0.0,0.3872,0.0,0.0,0.0,0.3499,0.3568,0.0,0.0,0.0,0.0,0.3869,0.0,0.0,0.3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3748,0.0,0.0,0.0,0.3237,0.0,0.0,0.0,0.3532,0.0,0.0,0.3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3983,0.0,0.0,0.0,0.0,0.3094,0.3950,0.0,0.3186,0.0
0.0,0.3146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
